,tissue,blood
k__Viruses.f__Astroviridae.g__Mamastrovirus,0.0,0.0014110202099796394
k__Viruses.f__Virgaviridae.g__Pecluvirus,0.0007625742607643917,0.000672039248213189
k__Viruses.g__Bacilladnavirus,7.924557219077186e-05,0.0002731534399742247
k__Viruses.f__Bromoviridae.g__Cucumovirus,0.0006035672135450069,0.0006443767892376447
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Lymphocryptovirus,0.0005747305480555482,0.0008804929345544537
k__Viruses.f__Nimaviridae.g__Whispovirus,0.0004954845961534621,0.0005745899764576939
k__Viruses.f__Hytrosaviridae.g__Glossinavirus,0.0008917513195700461,0.002267061527187938
k__Viruses.f__Virgaviridae.g__Hordeivirus,0.0009678619695158146,0.000301152704913582
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Skunalikevirus,0.0008779255370751877,0.0012519135620616712
k__Viruses.o__Caudovirales.f__Myoviridae.g__Cp220likevirus,0.0007526664166131199,8.206121348621746e-05
k__Viruses.o__Caudovirales.f__Myoviridae.g__Phikzlikevirus,0.00024719873308034704,0.00011967260300073377
k__Viruses.f__Endornaviridae.g__Endornavirus,6.158603583349974e-05,0.0
k__Viruses.f__Orthomyxoviridae.g__Influenzavirus_C,0.00036602707308036527,0.00017346369572824178
k__Viruses.f__Poxviridae.g__Leporipoxvirus,0.0017943787310203338,0.00011675337923719568
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phi29likevirus,0.00022274965529072905,0.0005297186675371108
k__Viruses.f__Caulimoviridae.g__Cavemovirus,0.00014627472393544133,0.00018894545085811025
k__Viruses.f__Anelloviridae.g__Betatorquevirus,0.0004864216007338714,8.641626768904862e-05
k__Viruses.f__Caulimoviridae.g__Caulimovirus,0.0003985158978258757,0.00021424010344285837
k__Viruses.o__Caudovirales.f__Myoviridae.g__Pbunalikevirus,0.00033700834522778334,0.0
k__Viruses.f__Reoviridae.g__Phytoreovirus,9.902618332088906e-07,0.0004106033175412023
k__Viruses.f__Bromoviridae.g__Alfamovirus,0.0003949055318905409,0.0001288434440280078
k__Viruses.o__Caudovirales.f__Podoviridae.g__Sp6likevirus,0.00040408878391874875,6.855210765219867e-05
k__Viruses.f__Sphaerolipoviridae.g__Gammasphaerolipovirus,0.00021441594617344794,7.230473801779205e-05
k__Viruses.f__Flaviviridae.g__Pegivirus,0.0004255692023550889,5.584721473367575e-05
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Vesiculovirus,0.0003149154801610481,0.0004265368633562129
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Lyssavirus,0.0002350034991968275,1.8716643169428413e-05
k__Viruses.f__Hepadnaviridae.g__Orthohepadnavirus,0.0010026665041221597,0.0010412694155915465
k__Viruses.o__Tymovirales.f__Alphaflexiviridae.g__Allexivirus,7.203810452621863e-05,0.0
k__Viruses.f__Parvoviridae.g__Ambidensovirus,0.00022036454252866492,0.0008366477974731523
k__Viruses.o__Picornavirales.f__Secoviridae.g__Comovirus,0.0001246662885284612,0.0
k__Viruses.g__Polemovirus,0.0,7.948283170835102e-05
k__Viruses.f__Leviviridae.g__Levivirus,0.0002450905239613543,0.00015389705718797962
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phieco32likevirus,7.802423622353075e-05,0.00014716767336236364
k__Viruses.f__Reoviridae.g__Aquareovirus,0.0003008406225068259,0.0
k__Viruses.f__Bromoviridae.g__Ilarvirus,0.0,8.323141390648817e-05
k__Viruses.f__Narnaviridae.g__Narnavirus,0.0003235147474312978,0.000254458407861118
k__Viruses.f__Totiviridae.g__Totivirus,0.0002676425676974718,0.0
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Chilikevirus,0.00012242828508731994,0.00047400293613897727
k__Viruses.f__Potyviridae.g__Tritimovirus,0.00012133039719512249,0.0
k__Viroids.f__Pospiviroidae.g__Coleviroid,0.00020015464625878024,0.0001583616290651131
k__Viruses.f__Papillomaviridae.g__Dyopipapillomavirus,9.974199459876524e-05,0.0002361474919386859
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Cobetia,0.00016656144001823316,0.0008672356081824269
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Ammonifex,0.00014499850055363914,0.0003042540524810929
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Tsukamurellaceae.g__Tsukamurella,0.0007458384180780861,0.0006697618841579214
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Cryomorphaceae.g__Owenweeksia,0.0002727690605842587,0.00021038261991403095
k__Bacteria.o__Haloplasmatales.f__Haloplasmataceae.g__Haloplasma,0.0004957323729145663,0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfosarcina,2.1656517505182067e-06,0.00015224156796187947
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Siccibacter,0.0003393377045558942,5.038127291221509e-05
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Asaia,0.00011344877639154306,0.00013797586951949366
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodobiaceae.g__Parvibaculum,0.0,0.0004951181887888624
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Neosynechococcus,0.0005679522437443335,0.00023217169131631673
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Zymomonas,0.00021406248224206732,0.000921684513555337
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Rhodocyclales.f__Rhodocyclaceae.g__Sulfuritalea,0.0,0.000434976926186484
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Kutzneria,0.0017268050725076486,0.0009307181505366486
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Marichromatium,0.002623070663034288,0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.g__Methyloceanibacter,0.00017265107377820263,0.000392243286873319
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Anoxybacillus,0.003133028765107813,0.0012917402266494032
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Roseivivax,0.0,0.0
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Haloterrigena,0.00047066431297794096,0.00035779702061543197
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Halobiforma,0.001985744693740333,0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Pragia,0.0,0.00040248778686130125
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Fervidicella,1.8641631508308113e-05,0.0
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Ornatilinea,0.00012992379978808978,8.275269425510254e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Wigglesworthia,0.0008357865863507295,0.0015389753091940859
k__Bacteria.p__Cyanobacteria.o__Nostocales.f__Nostocaceae.g__Dolichospermum,0.0003130814011051435,0.0005527019543990231
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfarculales.f__Desulfarculaceae.g__Desulfocarbo,9.453016235466845e-05,0.0004414057868814723
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Barnesiella,3.211695019047903e-06,0.0005042024042526023
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Phyllobacteriaceae.g__Aliihoeflea,0.0024979208141009375,0.0
k__Bacteria.p__Gemmatimonadetes.c__Gemmatimonadetes.o__Gemmatimonadales.f__Gemmatimonadaceae.g__Gemmatimonas,0.0006415851166368695,0.0013118870426910788
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Actinobacillus,0.0005942052544776802,0.00011068177144454707
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Ectothiorhodospiraceae.g__Ectothiorhodospira,0.000617847155975752,0.0002412365873525172
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Proteus,0.0012236043726919672,1.993102167057683e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium,0.0003087927350262188,0.00013093499924469215
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Polaromonas,0.0003724698030996996,0.0014878704597220168
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Cyanobacterium,0.00016808499189071375,0.00022144264347642806
