,tissue,blood
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Rhadinovirus,0.0005773771619983441,9.812001945913446e-05
k__Viruses.f__Luteoviridae.g__Polerovirus,0.00018520842458547528,0.0
k__Viruses.f__Flaviviridae.g__Pestivirus,0.0003962211484749567,0.0018141024226057292
k__Viruses.f__Poxviridae.g__Betaentomopoxvirus,0.0002284055002939621,0.0010072160367573155
k__Viruses.o__Herpesvirales.f__Alloherpesviridae.g__Cyprinivirus,0.0009338730985126962,0.001233172634029539
k__Viruses.o__Mononegavirales.f__Nyamiviridae.g__Nyavirus,0.0003730798521647297,0.0012511623200924763
k__Viruses.f__Retroviridae.g__Betaretrovirus,0.00042817211088479445,0.0
k__Viruses.f__Microviridae.g__Microvirus,0.0016847435386113435,0.0
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Andromedalikevirus,0.00027230259872197476,0.00013213383612319267
k__Viruses.f__Iridoviridae.g__Lymphocystivirus,0.00030360097346371985,0.00037448967823780407
k__Viruses.f__Caliciviridae.g__Vesivirus,0.0005163283679333959,0.003699586033118025
k__Viruses.f__Poxviridae.g__Avipoxvirus,0.00027214964762229467,0.0
k__Viruses.o__Mononegavirales.f__Paramyxoviridae.g__Rubulavirus,0.00039319739301170046,0.0006904830524403226
k__Viruses.f__Chrysoviridae.g__Chrysovirus,0.0006294881796074887,0.0008845621137864907
k__Viruses.g__Emaravirus,0.000282363851878047,0.0
k__Viruses.f__Astroviridae.g__Avastrovirus,0.0009405528413394751,0.000641645364760039
k__Viruses.o__Picornavirales.f__Secoviridae.g__Cheravirus,0.0003959744334237349,0.0006363979278286986
k__Viruses.o__Ligamenvirales.f__Rudiviridae.g__Rudivirus,6.063695480895661e-05,0.0013823132586556447
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Varicellovirus,0.0009835533770834214,0.0
k__Viruses.f__Polyomaviridae.g__Polyomavirus,0.0004209438659398062,0.0
k__Viruses.o__Herpesvirales.f__Alloherpesviridae.g__Batrachovirus,0.0006166524021116628,0.000532106576189365
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Enterovirus,0.0012851451665148212,0.007100477727555754
k__Viruses.o__Picornavirales.f__Secoviridae.g__Waikavirus,0.00032530651700831347,0.0
k__Viruses.o__Caudovirales.f__Myoviridae.g__T4likevirus,0.0008313136038732017,0.0
k__Viruses.f__Poxviridae.g__Yatapoxvirus,0.0006294800482550248,0.006134982522763184
k__Viruses.f__Adenoviridae.g__Mastadenovirus,0.0004488377064882598,0.0008265608265608256
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Cytomegalovirus,0.0006303666464585595,0.0
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Kobuvirus,0.0007633341922415798,0.0
k__Viruses.o__Caudovirales.f__Podoviridae.g__T7likevirus,0.001054477621267897,0.0
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Roseolovirus,0.00044767434389419324,0.0010893924540833436
k__Viruses.f__Adenoviridae.g__Aviadenovirus,0.0005587339893750159,0.0
k__Viruses.f__Iridoviridae.g__Ranavirus,0.00036842044933680843,0.0018490045168015872
k__Viruses.f__Closteroviridae.g__Ampelovirus,0.000396263835372178,0.000647561910117354
k__Viruses.f__Orthomyxoviridae.g__Isavirus,0.00043357975927761644,0.010220188051070209
k__Viruses.f__Poxviridae.g__Orthopoxvirus,0.0007207762539882841,0.0005374544170041548
k__Viruses.f__Papillomaviridae.g__Gammapapillomavirus,0.00014694704674617797,0.0012399399197284588
k__Viruses.f__Phycodnaviridae.g__Prymnesiovirus,0.0009084373927005949,0.001332365504341274
k__Viruses.f__Bunyaviridae.g__Hantavirus,8.85129736093718e-05,0.00012680597919572439
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Senecavirus,0.0004634506113005306,0.00036962605412918146
k__Viruses.o__Caudovirales.f__Siphoviridae.g__L5likevirus,0.000279205017809386,0.004719458472496779
k__Viruses.o__Picornavirales.f__Dicistroviridae.g__Cripavirus,0.00048570227612330604,0.001470662219220656
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Tunalikevirus,0.00025555634616691034,0.0
k__Viruses.f__Hytrosaviridae.g__Muscavirus,0.00024000441702246342,0.0014746545166009824
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Macavirus,0.0002832036120822049,0.0010772671642236865
k__Viruses.f__Closteroviridae.g__Crinivirus,0.0005283723634381201,7.527088942309929e-06
k__Viruses.f__Papillomaviridae.g__Lambdapapillomavirus,0.0003169767903778837,0.001183928573123751
k__Viruses.f__Papillomaviridae.g__Alphapapillomavirus,0.0007794453599552809,0.0019121299185218842
k__Viruses.f__Partitiviridae.g__Alphapartitivirus,0.00011228004695496447,0.001164628737126104
k__Viruses.f__Mimiviridae.g__Mimivirus,0.0007342542190599905,0.0010029265868304422
k__Viruses.o__Herpesvirales.f__Malacoherpesviridae.g__Ostreavirus,0.0010140873095707164,0.001939751956886892
k__Viruses.o__Tymovirales.f__Alphaflexiviridae.g__Potexvirus,0.0014204213870982149,1.687451125653157e-05
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Sfi21dtunalikevirus,0.0005871463739107894,0.0017277432063459977
k__Viruses.f__Retroviridae.g__Gammaretrovirus,0.0007634457783285486,0.0005451350831390775
k__Viruses.f__Circoviridae.g__Circovirus,0.0003167626250176914,0.0004893899204244028
k__Viruses.o__Tymovirales.f__Betaflexiviridae.g__Foveavirus,0.00012218793229547764,0.0
k__Viruses.o__Picornavirales.f__Secoviridae.g__Nepovirus,0.0006887806833818614,0.0009101857785734655
k__Viruses.o__Picornavirales.f__Iflaviridae.g__Iflavirus,0.0007726858192755979,0.0
k__Viruses.f__Iridoviridae.g__Iridovirus,0.0002501800528915533,0.0002944432807684254
k__Viruses.f__Flaviviridae.g__Flavivirus,0.0012709222548368795,0.0
k__Viruses.f__Astroviridae.g__Mamastrovirus,0.0008153554133477499,0.0
k__Viruses.f__Virgaviridae.g__Pecluvirus,0.00016241037400036628,0.0017898167214065357
k__Viruses.g__Bacilladnavirus,0.0010208839250720754,0.0
k__Viruses.f__Bromoviridae.g__Cucumovirus,0.0003143235095221024,0.00038974438835013994
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Lymphocryptovirus,0.00029382399580404184,0.0018915559857845502
k__Viruses.f__Nimaviridae.g__Whispovirus,0.0011972503512673567,0.002526272270158219
k__Viruses.f__Hytrosaviridae.g__Glossinavirus,0.0005028995085889406,0.0
k__Viruses.f__Virgaviridae.g__Hordeivirus,0.00108628044173055,0.0
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Skunalikevirus,0.0004625546812530085,0.0
k__Viruses.o__Caudovirales.f__Myoviridae.g__Cp220likevirus,0.00023717687809420517,0.0
k__Viruses.o__Caudovirales.f__Myoviridae.g__Phikzlikevirus,5.905949815695518e-05,0.0
k__Viruses.f__Endornaviridae.g__Endornavirus,0.00039655911278703025,0.002067191235245154
k__Viruses.f__Orthomyxoviridae.g__Influenzavirus_C,0.0003598344672975086,0.0017891479420884032
k__Viruses.f__Poxviridae.g__Leporipoxvirus,0.0009684579234467709,0.0005979166666666664
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phi29likevirus,0.000337280355220454,6.475775004516886e-06
k__Viruses.f__Caulimoviridae.g__Cavemovirus,0.00015146921958139524,0.0
k__Viruses.f__Anelloviridae.g__Betatorquevirus,0.0002294696757460794,0.0
k__Viruses.f__Caulimoviridae.g__Caulimovirus,0.00034913499910608115,0.00017400530503978773
k__Viruses.o__Caudovirales.f__Myoviridae.g__Pbunalikevirus,0.00028379278976567343,0.0005888865615368507
k__Viruses.f__Reoviridae.g__Phytoreovirus,0.0004106773133589226,0.0003480106100795754
k__Viruses.f__Bromoviridae.g__Alfamovirus,0.00022684484162641222,1.9065556582289468e-05
k__Viruses.o__Caudovirales.f__Podoviridae.g__Sp6likevirus,0.00027749825468368326,0.0006121984696934538
k__Viruses.f__Sphaerolipoviridae.g__Gammasphaerolipovirus,0.00024393560795651873,0.0016790057835865207
k__Viruses.f__Flaviviridae.g__Pegivirus,0.0002301116107789723,0.0
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Vesiculovirus,0.0005501077829093924,0.0012469853134623652
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Lyssavirus,0.003304318275122427,0.00860267545192125
k__Viruses.f__Hepadnaviridae.g__Orthohepadnavirus,0.0003023188506423806,0.0
k__Viruses.o__Tymovirales.f__Alphaflexiviridae.g__Allexivirus,7.200219720403547e-05,0.0001463269554872608
k__Viruses.f__Parvoviridae.g__Ambidensovirus,0.00020816722794340242,0.0
k__Viruses.o__Picornavirales.f__Secoviridae.g__Comovirus,0.00012235434464890393,0.0
k__Viruses.g__Polemovirus,0.0001998121066901084,0.0002636008483089631
k__Viruses.f__Leviviridae.g__Levivirus,0.00013003772269192017,0.0
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phieco32likevirus,0.0003610784369190124,0.0
k__Viruses.f__Reoviridae.g__Aquareovirus,0.0005806302476042142,0.0
k__Viruses.f__Bromoviridae.g__Ilarvirus,0.000851260363375655,0.0005019199135619232
k__Viruses.f__Narnaviridae.g__Narnavirus,0.0001518356379956242,0.0
k__Viruses.f__Totiviridae.g__Totivirus,5.96532236139886e-05,0.0007034768724829012
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Chilikevirus,0.000470350553859135,0.0
k__Viruses.f__Potyviridae.g__Tritimovirus,0.00044802818380260205,0.0013561182429110065
k__Viroids.f__Pospiviroidae.g__Coleviroid,0.00031895915113987346,0.0003015830042857069
k__Viruses.f__Papillomaviridae.g__Dyopipapillomavirus,0.00012777099180711937,0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Cobetia,0.0004296362858840541,0.0010496486556691943
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Ammonifex,0.0002805323642702517,0.0011594985332081266
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Tsukamurellaceae.g__Tsukamurella,0.0004192720264679719,0.000378489661855577
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Cryomorphaceae.g__Owenweeksia,2.0865890309933996e-05,0.0005981303873024546
k__Bacteria.o__Haloplasmatales.f__Haloplasmataceae.g__Haloplasma,0.0003570046189910894,0.0010254708318269998
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfosarcina,0.0015611190954427248,0.00017586921812072525
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Siccibacter,0.0002364673851906357,0.00016733555540439528
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Asaia,0.00013728396810255323,4.734355912091879e-05
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodobiaceae.g__Parvibaculum,0.00026631221697722676,0.0010756171470601076
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Neosynechococcus,8.194240534217253e-05,0.0021431692018787935
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Zymomonas,0.00036057331683411964,0.00020791465544766466
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Rhodocyclales.f__Rhodocyclaceae.g__Sulfuritalea,0.00022651822212469411,0.002175099090149722
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Kutzneria,0.0007781117335017106,0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Marichromatium,0.001512284845884135,6.641752345341928e-05
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.g__Methyloceanibacter,0.00019938273573709122,0.0009506702611792642
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Anoxybacillus,0.0004924075996820358,0.0006036346905912127
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Roseivivax,0.0005424929276625666,0.0
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Haloterrigena,0.00034369688450723427,0.000875430128200693
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Halobiforma,0.0003356834699673402,0.00028406555314570726
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Pragia,0.00012904807610074332,0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Fervidicella,0.00017335782272811118,0.0
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Ornatilinea,0.00045168015476371756,0.0020509696311051843
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Wigglesworthia,0.0008795092180141157,0.0
k__Bacteria.p__Cyanobacteria.o__Nostocales.f__Nostocaceae.g__Dolichospermum,0.0007777001699043379,0.0012157556614032729
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfarculales.f__Desulfarculaceae.g__Desulfocarbo,0.0002375799383608419,0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Barnesiella,0.0002929388530831531,0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Phyllobacteriaceae.g__Aliihoeflea,0.001966863016875218,0.0006510268780151614
k__Bacteria.p__Gemmatimonadetes.c__Gemmatimonadetes.o__Gemmatimonadales.f__Gemmatimonadaceae.g__Gemmatimonas,0.0001123304885419307,0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Actinobacillus,5.378957695889335e-05,0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Ectothiorhodospiraceae.g__Ectothiorhodospira,0.0005355913454082171,0.0007112567114635963
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Proteus,0.007905636521121176,0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium,0.0001636647617708363,0.0004392167869416643
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Polaromonas,0.0006792733766805384,0.00026731884271842597
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Cyanobacterium,7.416233450443028e-05,0.0002610079575596815
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Cronobacter,0.0007668454521487719,0.0
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Leeuwenhoekiella,0.0004699331091458902,0.0007852327852327845
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Dermabacteraceae.g__Dermabacter,0.0008717926578082153,0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Rhodocyclales.f__Rhodocyclaceae.g__Azoarcus,6.86501783780398e-05,0.0002847222222222221
k__Bacteria.p__Bacteroidetes.c__Chitinophagia.o__Chitinophagales.f__Saprospiraceae.g__Phaeodactylibacter,0.0005133820132031207,0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Duganella,0.00047513497200951644,0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Tatumella,0.0017980569931662705,0.00047855760830393967
k__Bacteria.p__Aquificae.c__Aquificae.o__Aquificales.f__Aquificaceae.g__Hydrogenivirga,3.502223903006223e-05,0.0035224049600073
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Thalassobacillus,0.0005537037865219103,0.0025257715045573508
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus_Arthromitus,0.0001643173191038359,8.708631931003966e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oceanospirillaceae.g__Neptunomonas,2.7095389299042463e-05,0.0005041059487187181
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Salinimonas,1.8302279580527124e-05,0.0012684535893296668
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Weeksella,0.001508031704632256,0.0007258590272101442
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cytophagaceae.g__Runella,0.0005922237967470397,0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Enteractinococcus,0.0003993050434427857,0.004586608562650984
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Ruaniaceae.g__Ruania,0.0007109532563852927,0.00010012631659775056
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Pandoraea,0.0007209327851365099,0.0
k__Bacteria.p__Acidobacteria.c__Holophagae.o__Holophagales.f__Holophagaceae.g__Geothrix,0.00015654780697393854,0.0009175785293255227
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacterales_Family_III._Incertae_Sedis.g__Thermoanaerobacterium,0.000418962305803754,0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Demequinaceae.g__Lysinimicrobium,0.0008015988208908483,0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Bibersteinia,0.0007149454720890531,0.0014167266478409813
