,tissue,blood
k__Viruses.f__Retroviridae.g__Betaretrovirus,0.0004847640739771995,0.0
k__Viruses.f__Microviridae.g__Microvirus,0.0007694832553442658,0.0006859432163749114
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Andromedalikevirus,0.0007001105958515074,0.0
k__Viruses.f__Iridoviridae.g__Lymphocystivirus,0.0005361420433706639,0.0
k__Viruses.f__Caliciviridae.g__Vesivirus,0.0003211462177478326,0.0012744651878441148
k__Viruses.f__Poxviridae.g__Avipoxvirus,0.00048618939011224686,0.001560360500702605
k__Viruses.o__Mononegavirales.f__Paramyxoviridae.g__Rubulavirus,0.0007731995028259631,0.0
k__Viruses.f__Chrysoviridae.g__Chrysovirus,0.0007911358532224752,0.0
k__Viruses.g__Emaravirus,0.0004127496507604396,0.0
k__Viruses.f__Astroviridae.g__Avastrovirus,0.0005550501522317848,0.0
k__Viruses.o__Picornavirales.f__Secoviridae.g__Cheravirus,0.00024393516977322955,0.0025037789725620508
k__Viruses.o__Ligamenvirales.f__Rudiviridae.g__Rudivirus,0.00029335379111594185,0.0
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Varicellovirus,0.0008603118426812155,0.0
k__Viruses.f__Polyomaviridae.g__Polyomavirus,0.0008355246414576362,0.0
k__Viruses.o__Herpesvirales.f__Alloherpesviridae.g__Batrachovirus,0.0012458300018334915,9.835447765255468e-05
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Enterovirus,0.0005094855955437741,0.004872988472229821
k__Viruses.o__Picornavirales.f__Secoviridae.g__Waikavirus,0.0006977380849143993,0.0
k__Viruses.o__Caudovirales.f__Myoviridae.g__T4likevirus,0.0007931893649123465,0.0
k__Viruses.f__Poxviridae.g__Yatapoxvirus,0.00011827329416101396,0.00032663900414937717
k__Viruses.f__Adenoviridae.g__Mastadenovirus,0.0001644522113075352,0.0
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Cytomegalovirus,0.0006885516075172795,0.0
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Kobuvirus,0.0005432985960487205,0.0
k__Viruses.o__Caudovirales.f__Podoviridae.g__T7likevirus,0.0022979199587987663,0.0
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Roseolovirus,0.0004256105946405284,0.0
k__Viruses.f__Adenoviridae.g__Aviadenovirus,0.0003722488225927125,0.0
k__Viruses.f__Iridoviridae.g__Ranavirus,0.00042328668148748313,0.0
k__Viruses.f__Closteroviridae.g__Ampelovirus,0.00048526748685029326,0.0032213687367841754
k__Viruses.f__Orthomyxoviridae.g__Isavirus,0.0005784974728697604,0.005539450243198241
k__Viruses.f__Poxviridae.g__Orthopoxvirus,5.7826825113011605e-05,0.0005388090349075972
k__Viruses.f__Papillomaviridae.g__Gammapapillomavirus,0.00031947276205131144,0.0008671443370165753
k__Viruses.f__Phycodnaviridae.g__Prymnesiovirus,0.003978866875514056,0.000551432553600037
k__Viruses.f__Bunyaviridae.g__Hantavirus,0.00020414053528193887,5.079382238668083e-05
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Senecavirus,0.00099534708398857,0.0
k__Viruses.o__Caudovirales.f__Siphoviridae.g__L5likevirus,0.0003432465985718242,0.0005899295671139657
k__Viruses.o__Picornavirales.f__Dicistroviridae.g__Cripavirus,0.0007550385918644266,0.002458714144315457
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Tunalikevirus,0.0001956288672613793,0.0004707298335631102
k__Viruses.f__Hytrosaviridae.g__Muscavirus,0.00018383163316649457,0.002720309536666953
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Macavirus,0.0006655589804834708,0.00036229749631811457
k__Viruses.f__Closteroviridae.g__Crinivirus,0.00042316582705525694,0.0008899971121012344
k__Viruses.f__Papillomaviridae.g__Lambdapapillomavirus,0.00032337555405423423,0.0008330640748974546
k__Viruses.f__Papillomaviridae.g__Alphapapillomavirus,0.0011722621987114987,0.001478788298827447
k__Viruses.f__Partitiviridae.g__Alphapartitivirus,0.0002499059846674554,0.002014130020337946
k__Viruses.f__Mimiviridae.g__Mimivirus,0.00031204912208414787,0.0015151201179568713
k__Viruses.o__Herpesvirales.f__Malacoherpesviridae.g__Ostreavirus,0.0003105863690325719,7.871414220337048e-05
k__Viruses.o__Tymovirales.f__Alphaflexiviridae.g__Potexvirus,0.0004267820286689552,0.0008863391581334901
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Sfi21dtunalikevirus,8.83157932437852e-05,0.0
k__Viruses.f__Retroviridae.g__Gammaretrovirus,0.0006539975780171078,0.001982038814720558
k__Viruses.f__Circoviridae.g__Circovirus,0.0001650377557387458,0.0
k__Viruses.o__Tymovirales.f__Betaflexiviridae.g__Foveavirus,0.0,6.943740576401186e-05
k__Viruses.o__Picornavirales.f__Secoviridae.g__Nepovirus,9.184908775876614e-05,0.0
k__Viruses.o__Picornavirales.f__Iflaviridae.g__Iflavirus,0.0009012299551026399,0.0
k__Viruses.f__Iridoviridae.g__Iridovirus,0.00047947440985921907,0.0003749428440786458
k__Viruses.f__Flaviviridae.g__Flavivirus,0.0007171074753217299,0.0024393360511244023
k__Viruses.f__Astroviridae.g__Mamastrovirus,0.0006539121014849043,0.0
k__Viruses.f__Virgaviridae.g__Pecluvirus,0.0005155315258534053,0.001639690457839988
k__Viruses.g__Bacilladnavirus,0.0007306667602572177,0.00045142909966987976
k__Viruses.f__Bromoviridae.g__Cucumovirus,0.0006821939718586272,0.0005596917247289285
k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Lymphocryptovirus,0.0005258672345792047,0.003120890510514997
k__Viruses.f__Nimaviridae.g__Whispovirus,0.0021444642835137424,0.0007456253291471879
k__Viruses.f__Hytrosaviridae.g__Glossinavirus,0.0010228152833868564,0.0012144537861390184
k__Viruses.f__Virgaviridae.g__Hordeivirus,0.0011240395543767906,0.0
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Skunalikevirus,0.0003317230172246669,0.0003370826680647236
k__Viruses.o__Caudovirales.f__Myoviridae.g__Cp220likevirus,0.00038135337850485763,0.0002092096994933545
k__Viruses.o__Caudovirales.f__Myoviridae.g__Phikzlikevirus,0.000275471456473248,0.0
k__Viruses.f__Endornaviridae.g__Endornavirus,0.00027240491546894687,0.0
k__Viruses.f__Orthomyxoviridae.g__Influenzavirus_C,9.52603937671492e-05,0.0
k__Viruses.f__Poxviridae.g__Leporipoxvirus,0.00021136820194981768,0.0003506943984953058
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phi29likevirus,0.00016420604807781516,9.277705674728523e-05
k__Viruses.f__Caulimoviridae.g__Cavemovirus,0.0002629643581890783,0.0
k__Viruses.f__Anelloviridae.g__Betatorquevirus,0.0006380482492664583,0.0006230843725242964
k__Viruses.f__Caulimoviridae.g__Caulimovirus,0.00011693886081943959,0.00028498096051575905
k__Viruses.o__Caudovirales.f__Myoviridae.g__Pbunalikevirus,0.00016578614159133375,0.0022070338733937113
k__Viruses.f__Reoviridae.g__Phytoreovirus,0.0006218221401035579,0.0006274729364300966
k__Viruses.f__Bromoviridae.g__Alfamovirus,0.00022468222174693895,0.0
k__Viruses.o__Caudovirales.f__Podoviridae.g__Sp6likevirus,6.391199128621336e-05,0.002826021899398145
k__Viruses.f__Sphaerolipoviridae.g__Gammasphaerolipovirus,0.00015012905739982427,0.0009266114865516227
k__Viruses.f__Flaviviridae.g__Pegivirus,0.00040034682999880595,0.0
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Vesiculovirus,0.00110819031863532,0.0001842882365096841
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Lyssavirus,0.0029824373873058403,0.0105901271574444
k__Viruses.f__Hepadnaviridae.g__Orthohepadnavirus,0.03904305461011732,0.003374411233081225
k__Viruses.o__Tymovirales.f__Alphaflexiviridae.g__Allexivirus,0.0001650602362740476,0.00028120713305898436
k__Viruses.f__Parvoviridae.g__Ambidensovirus,0.00044548829803020616,0.0006208021265463675
k__Viruses.o__Picornavirales.f__Secoviridae.g__Comovirus,0.0002349024446747129,0.0
k__Viruses.g__Polemovirus,0.00012903512972677593,0.0
k__Viruses.f__Leviviridae.g__Levivirus,8.75535828396927e-05,0.0
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phieco32likevirus,1.306204682537209e-05,0.0007616845820797712
k__Viruses.f__Reoviridae.g__Aquareovirus,0.0004107837610441205,0.001969540603230345
k__Viruses.f__Bromoviridae.g__Ilarvirus,0.0002833266876344783,0.0
k__Viruses.f__Narnaviridae.g__Narnavirus,0.0006663932876472717,0.0
k__Viruses.f__Totiviridae.g__Totivirus,0.000929369898876693,0.0013306773592519777
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Chilikevirus,0.0004842041003123325,0.0
k__Viruses.f__Potyviridae.g__Tritimovirus,4.45027542864686e-05,0.00012848189415041796
k__Viroids.f__Pospiviroidae.g__Coleviroid,0.00025337032675642725,0.0002944432807684254
k__Viruses.f__Papillomaviridae.g__Dyopipapillomavirus,0.0003159657741499082,0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Cobetia,0.00018775168511731084,0.003495002476730025
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Ammonifex,7.707849854670614e-05,0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Tsukamurellaceae.g__Tsukamurella,0.00018281505864613975,0.0018441766230202505
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Cryomorphaceae.g__Owenweeksia,0.00013053000990312502,0.0
k__Bacteria.o__Haloplasmatales.f__Haloplasmataceae.g__Haloplasma,0.0006082883004775598,0.0005148454068534436
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfosarcina,0.0003557995081566397,0.001704929394438186
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Siccibacter,8.790827714488187e-05,0.00028295376121463106
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Asaia,0.00028323137436534054,0.0021152318471906067
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodobiaceae.g__Parvibaculum,0.0006751072114223344,0.0
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Neosynechococcus,0.00010640033056286054,0.0007245949926362291
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Zymomonas,0.0007733656490343919,0.000522241818538114
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Rhodocyclales.f__Rhodocyclaceae.g__Sulfuritalea,0.00015526932177473276,0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Kutzneria,0.00039578771462694387,0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Marichromatium,0.0008586407145037362,0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.g__Methyloceanibacter,0.00010038119208603992,0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Anoxybacillus,0.00043368815072747103,0.0003439220265471963
