,tissue,blood
k__Viruses.f__Anelloviridae.g__Betatorquevirus,0.0003968774833660191,0.0
k__Viruses.f__Caulimoviridae.g__Caulimovirus,0.00022193636767953235,0.0
k__Viruses.o__Caudovirales.f__Myoviridae.g__Pbunalikevirus,2.4008079234069214e-05,0.0
k__Viruses.f__Reoviridae.g__Phytoreovirus,0.00026313224860351745,0.00013316625733045975
k__Viruses.f__Bromoviridae.g__Alfamovirus,0.00020394386709344833,0.00015475347959424397
k__Viruses.o__Caudovirales.f__Podoviridae.g__Sp6likevirus,0.00034449654818111483,0.0010085088370100496
k__Viruses.f__Sphaerolipoviridae.g__Gammasphaerolipovirus,0.0005469977911115015,0.0
k__Viruses.f__Flaviviridae.g__Pegivirus,0.00022010397025731175,0.0004564264353924287
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Vesiculovirus,0.00019230876628065788,0.0
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Lyssavirus,0.0001467847908946625,0.0
k__Viruses.f__Hepadnaviridae.g__Orthohepadnavirus,0.0007617724549108651,0.00032203196600494977
k__Viruses.o__Tymovirales.f__Alphaflexiviridae.g__Allexivirus,0.0007679255351359858,0.0
k__Viruses.f__Parvoviridae.g__Ambidensovirus,0.0009967918865496138,0.0
k__Viruses.o__Picornavirales.f__Secoviridae.g__Comovirus,4.272621897060751e-05,0.00011769912562946306
k__Viruses.g__Polemovirus,0.00040164246274917314,0.0
k__Viruses.f__Leviviridae.g__Levivirus,0.0004562960017679295,0.00016423723155669308
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phieco32likevirus,9.439019577510358e-05,7.817548171138626e-05
k__Viruses.f__Reoviridae.g__Aquareovirus,9.14795939389919e-05,0.0005738880918220946
k__Viruses.f__Bromoviridae.g__Ilarvirus,0.0001781253116357163,0.0
k__Viruses.f__Narnaviridae.g__Narnavirus,0.0002263330717359689,0.0
k__Viruses.f__Totiviridae.g__Totivirus,0.00032401724355731875,0.0
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Chilikevirus,0.00041747479520631533,0.0
k__Viruses.f__Potyviridae.g__Tritimovirus,0.0001438539709495441,0.0
k__Viroids.f__Pospiviroidae.g__Coleviroid,0.00020768846383416667,0.000218982975408924
k__Viruses.f__Papillomaviridae.g__Dyopipapillomavirus,0.003423024061901832,0.00018883910294318338
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Cobetia,0.0002559540156292732,0.0008414274938004567
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Ammonifex,0.00038090120338545063,0.0012112279736517266
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Tsukamurellaceae.g__Tsukamurella,0.00039670302837979026,0.00013401511150523362
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Cryomorphaceae.g__Owenweeksia,0.0001531581898552227,0.0
k__Bacteria.o__Haloplasmatales.f__Haloplasmataceae.g__Haloplasma,0.0002810439609721025,0.0004715454355607507
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfosarcina,0.0013287359113177946,0.00034319543218980177
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Siccibacter,0.0004917996240067674,0.0005644599303135887
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Asaia,0.0002613873296976938,0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodobiaceae.g__Parvibaculum,0.00019117790144309598,0.00012152924297409067
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Neosynechococcus,6.827920261314244e-05,0.0002902127114110226
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Zymomonas,0.00025978052557001555,0.0005353240136173269
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Rhodocyclales.f__Rhodocyclaceae.g__Sulfuritalea,0.0003462887833103222,0.0017645592149086362
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Kutzneria,0.00046004990788024594,0.001142563959494846
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Marichromatium,0.0002461858430785321,0.0005445971973168622
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.g__Methyloceanibacter,0.00044152025694733005,8.046666303221938e-05
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Anoxybacillus,0.0024032834383608845,0.0009834694969847533
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Roseivivax,0.0002763821776587179,0.0
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Haloterrigena,0.0005991192805584458,0.0015205011520945868
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Halobiforma,0.00021710155308024735,0.00040816393793182435
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Pragia,5.443338138151069e-05,0.0010383073367024583
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Fervidicella,0.00014165320151514216,0.0004494452350693481
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Ornatilinea,0.00026158318423369933,0.0001583170058492913
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Wigglesworthia,0.00046576573658327515,0.0011801489327202743
k__Bacteria.p__Cyanobacteria.o__Nostocales.f__Nostocaceae.g__Dolichospermum,0.0003003067624161651,0.0020842270496650972
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfarculales.f__Desulfarculaceae.g__Desulfocarbo,0.00028672275154346656,0.0006568936163486658
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Barnesiella,0.0004916858569030882,0.0023920559392335092
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Phyllobacteriaceae.g__Aliihoeflea,0.003813322729752203,0.0006939529938305948
k__Bacteria.p__Gemmatimonadetes.c__Gemmatimonadetes.o__Gemmatimonadales.f__Gemmatimonadaceae.g__Gemmatimonas,0.0005262848265900977,0.00033328032949723254
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Actinobacillus,0.00010950089189463031,0.00034658541048153467
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Ectothiorhodospiraceae.g__Ectothiorhodospira,0.0004795215204130239,0.0009901886792452836
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Proteus,0.0006168813726717246,0.0007093645316789856
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium,0.0003128582303157067,0.00036733627279778654
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Polaromonas,0.0005547615076224019,7.453941279457773e-05
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Cyanobacterium,0.00012043929948490578,0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Cronobacter,0.0008595683890379262,0.00016787153732966546
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Leeuwenhoekiella,0.00015674277420017174,0.00035141811140776636
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Dermabacteraceae.g__Dermabacter,0.0003546279378905801,0.0008711030338756756
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Rhodocyclales.f__Rhodocyclaceae.g__Azoarcus,0.0004586321860978529,0.0009072080045366892
k__Bacteria.p__Bacteroidetes.c__Chitinophagia.o__Chitinophagales.f__Saprospiraceae.g__Phaeodactylibacter,0.00018815250573258932,0.0005544497823194175
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Duganella,0.0006379642998438347,0.00031314083388748684
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Tatumella,0.00041384303144495976,7.750500377228856e-05
k__Bacteria.p__Aquificae.c__Aquificae.o__Aquificales.f__Aquificaceae.g__Hydrogenivirga,0.0002226518001489844,0.00010766806722689083
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Thalassobacillus,0.00013926076449391342,2.6697785523220142e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus_Arthromitus,0.0006614473111112304,0.0005936887719348422
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oceanospirillaceae.g__Neptunomonas,0.0001812718442696376,0.0001439067885582099
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Salinimonas,0.0001409640387415447,0.0
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Weeksella,0.000296787873550437,0.0014526117767970157
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cytophagaceae.g__Runella,0.0003444769632488902,0.0001924612391492631
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Enteractinococcus,0.00021460511142500186,0.0013759793863038566
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Ruaniaceae.g__Ruania,0.000328125140019415,0.00016488179782873393
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Pandoraea,0.0008660827873776186,0.00020339958415045294
k__Bacteria.p__Acidobacteria.c__Holophagae.o__Holophagales.f__Holophagaceae.g__Geothrix,0.0007665412367492598,0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacterales_Family_III._Incertae_Sedis.g__Thermoanaerobacterium,0.0010332462806764094,0.0003309120258272799
