,tissue,blood
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Skunalikevirus,0.00010823733580028119,0.0
k__Viruses.o__Caudovirales.f__Myoviridae.g__Cp220likevirus,0.0005436614663346589,1.2444595956521938e-05
k__Viruses.o__Caudovirales.f__Myoviridae.g__Phikzlikevirus,0.000153770844279274,0.0
k__Viruses.f__Endornaviridae.g__Endornavirus,6.733940685088499e-05,0.0
k__Viruses.f__Orthomyxoviridae.g__Influenzavirus_C,4.534580871431849e-05,0.002107905774116447
k__Viruses.f__Poxviridae.g__Leporipoxvirus,0.0015133841092044827,0.0
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phi29likevirus,5.528178488151411e-05,0.0
k__Viruses.f__Caulimoviridae.g__Cavemovirus,0.0003619068837695106,0.0
k__Viruses.f__Anelloviridae.g__Betatorquevirus,0.00013838258926185325,0.0
k__Viruses.f__Caulimoviridae.g__Caulimovirus,0.00018491879848971712,0.0
k__Viruses.o__Caudovirales.f__Myoviridae.g__Pbunalikevirus,0.0001348432426516437,0.0
k__Viruses.f__Reoviridae.g__Phytoreovirus,0.0002231608587217423,0.0
k__Viruses.f__Bromoviridae.g__Alfamovirus,0.0002556238729512019,0.0015006155584201216
k__Viruses.o__Caudovirales.f__Podoviridae.g__Sp6likevirus,0.00047305274040986613,0.001313342527917429
k__Viruses.f__Sphaerolipoviridae.g__Gammasphaerolipovirus,0.0001298766669056114,0.0024066978281660606
k__Viruses.f__Flaviviridae.g__Pegivirus,0.0002235580931724157,0.0
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Vesiculovirus,0.0001393286705020583,0.004264472079709686
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Lyssavirus,0.0003185127492110396,0.000790467264694068
k__Viruses.f__Hepadnaviridae.g__Orthohepadnavirus,0.0010235313305293702,0.0
k__Viruses.o__Tymovirales.f__Alphaflexiviridae.g__Allexivirus,0.0001310870287694875,0.0004552707265224446
k__Viruses.f__Parvoviridae.g__Ambidensovirus,0.00017585304981264957,0.0
k__Viruses.o__Picornavirales.f__Secoviridae.g__Comovirus,0.00026395300785506635,0.0
k__Viruses.g__Polemovirus,0.0001767665443212236,0.0
k__Viruses.f__Leviviridae.g__Levivirus,0.00030834811362343765,0.00214241803278688
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phieco32likevirus,5.36751336878808e-05,0.0016302511958039916
k__Viruses.f__Reoviridae.g__Aquareovirus,0.00018843400563034959,0.0
k__Viruses.f__Bromoviridae.g__Ilarvirus,4.236776140470055e-05,0.0
k__Viruses.f__Narnaviridae.g__Narnavirus,0.00033117727379150855,0.0
k__Viruses.f__Totiviridae.g__Totivirus,0.00018598701017107728,0.0006009380496384614
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Chilikevirus,7.351767520996209e-05,0.0
k__Viruses.f__Potyviridae.g__Tritimovirus,0.00018181572393168442,0.0005511659807956095
k__Viroids.f__Pospiviroidae.g__Coleviroid,0.000181609353528728,0.0
k__Viruses.f__Papillomaviridae.g__Dyopipapillomavirus,0.00022823876104033383,0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Cobetia,0.00010509692991639108,0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Ammonifex,9.766690503384764e-05,0.001552132078447871
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Tsukamurellaceae.g__Tsukamurella,0.0003161446803347747,0.0017402420105491717
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Cryomorphaceae.g__Owenweeksia,0.0005356681355290826,0.0
k__Bacteria.o__Haloplasmatales.f__Haloplasmataceae.g__Haloplasma,0.00031045908386908726,0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfosarcina,0.0005902807817246111,0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Siccibacter,0.0002688632875252709,0.0025511791425549104
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Asaia,0.00021078957973764932,0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodobiaceae.g__Parvibaculum,0.00027927090911125657,0.0
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Neosynechococcus,9.000341927648756e-05,0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Zymomonas,0.000935522460476137,0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Rhodocyclales.f__Rhodocyclaceae.g__Sulfuritalea,0.0005757434037961217,0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Kutzneria,0.0007575615905781497,0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Marichromatium,0.002365155510671773,0.0017715454967850853
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.g__Methyloceanibacter,0.00015614044052135684,0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Anoxybacillus,0.0009393678348344703,0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Roseivivax,0.00018456259457686977,0.0014069583582320125
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Haloterrigena,0.001173236756979882,0.0
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Halobiforma,0.0002681313557154207,0.0011875117594245621
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Pragia,0.0001594714437021843,0.000601761252446184
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Fervidicella,0.00023080172490770053,0.0003937345566173424
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Ornatilinea,0.0002577623377660854,0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Wigglesworthia,0.00046341856523991726,0.0
k__Bacteria.p__Cyanobacteria.o__Nostocales.f__Nostocaceae.g__Dolichospermum,0.0008738337924717324,0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfarculales.f__Desulfarculaceae.g__Desulfocarbo,0.00021451626798121563,0.0007538927238175371
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Barnesiella,0.0001481008694770565,0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Phyllobacteriaceae.g__Aliihoeflea,0.002833030737581637,0.0025648622574042956
k__Bacteria.p__Gemmatimonadetes.c__Gemmatimonadetes.o__Gemmatimonadales.f__Gemmatimonadaceae.g__Gemmatimonas,0.0004907268819662093,0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Actinobacillus,0.0005951099540362711,0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Ectothiorhodospiraceae.g__Ectothiorhodospira,0.0009842101331524033,0.0003749428440786459
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Proteus,0.002354011117053201,0.0017174537987679663
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium,0.00025136382575039704,0.0014536245647356729
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Polaromonas,0.0009035704779580769,0.0
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Cyanobacterium,0.00038859038588372023,0.005109253334892967
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Cronobacter,0.0002106349946860303,0.0007327334781259672
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Leeuwenhoekiella,0.0005083299682174105,0.0005349292054630055
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Dermabacteraceae.g__Dermabacter,9.319585477626873e-05,0.0002715388143255738
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Rhodocyclales.f__Rhodocyclaceae.g__Azoarcus,0.001763876205028239,0.0002120643122755877
k__Bacteria.p__Bacteroidetes.c__Chitinophagia.o__Chitinophagales.f__Saprospiraceae.g__Phaeodactylibacter,0.0011188398484029988,0.004693205580998247
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Duganella,0.0006131653064386799,0.0007173555966790176
