,tissue,blood
k__Viruses.f__Nimaviridae.g__Whispovirus,0.0008289395740409416,9.023731981420298e-05
k__Viruses.f__Hytrosaviridae.g__Glossinavirus,0.0004970236723346961,0.0015225018617250063
k__Viruses.f__Virgaviridae.g__Hordeivirus,0.0005698780459341284,0.00026383031427352886
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Skunalikevirus,0.00010030860952192173,2.3142639517118352e-05
k__Viruses.o__Caudovirales.f__Myoviridae.g__Cp220likevirus,0.00045238905915637157,0.0002785430521377748
k__Viruses.o__Caudovirales.f__Myoviridae.g__Phikzlikevirus,8.922404822068981e-05,0.00014777496555922216
k__Viruses.f__Endornaviridae.g__Endornavirus,0.00016450027115287916,0.0006662458885590703
k__Viruses.f__Orthomyxoviridae.g__Influenzavirus_C,0.00020332001893329132,9.147500344305193e-05
k__Viruses.f__Poxviridae.g__Leporipoxvirus,0.0005226346335551861,7.437058767544327e-05
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phi29likevirus,7.72288831185778e-05,0.00041185122116423766
k__Viruses.f__Caulimoviridae.g__Cavemovirus,0.00025375635308375695,0.00014592589162700434
k__Viruses.f__Anelloviridae.g__Betatorquevirus,0.00024085878210100377,0.00019013744314949114
k__Viruses.f__Caulimoviridae.g__Caulimovirus,0.0005911123919577658,0.00043294529009904083
k__Viruses.o__Caudovirales.f__Myoviridae.g__Pbunalikevirus,6.522236243725276e-05,9.139063577972766e-05
k__Viruses.f__Reoviridae.g__Phytoreovirus,0.00040883409493946255,4.2738376710289613e-05
k__Viruses.f__Bromoviridae.g__Alfamovirus,9.606086672985961e-05,0.00017754765661082437
k__Viruses.o__Caudovirales.f__Podoviridae.g__Sp6likevirus,0.0001024893957785028,0.0003473814280971258
k__Viruses.f__Sphaerolipoviridae.g__Gammasphaerolipovirus,0.00017628149899933502,0.0003360922204263364
k__Viruses.f__Flaviviridae.g__Pegivirus,0.00012337392061427115,7.675794413519385e-05
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Vesiculovirus,0.00017541475311474611,7.729367406786761e-05
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Lyssavirus,0.000224004089805211,0.00018940515077504354
k__Viruses.f__Hepadnaviridae.g__Orthohepadnavirus,0.0004521093387970942,1.1486299241127172e-05
k__Viruses.o__Tymovirales.f__Alphaflexiviridae.g__Allexivirus,0.00016031765339808527,9.514527058386709e-05
k__Viruses.f__Parvoviridae.g__Ambidensovirus,0.0001488838478063173,0.0014451806272168322
k__Viruses.o__Picornavirales.f__Secoviridae.g__Comovirus,0.00021611875330218306,4.340170108148244e-06
k__Viruses.g__Polemovirus,0.00014800876189513697,0.0005449437099150604
k__Viruses.f__Leviviridae.g__Levivirus,0.00013181634155106669,2.558299724949732e-06
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phieco32likevirus,0.0002982692459430482,0.0008714395226319801
k__Viruses.f__Reoviridae.g__Aquareovirus,7.251936449775978e-05,0.0009629611818758336
k__Viruses.f__Bromoviridae.g__Ilarvirus,0.00023168660908148156,0.0
k__Viruses.f__Narnaviridae.g__Narnavirus,4.171951528159839e-05,0.0002948062239497778
k__Viruses.f__Totiviridae.g__Totivirus,0.0002625485129474231,0.000155389928309145
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Chilikevirus,0.00023751533294970922,0.00016558114503847335
k__Viruses.f__Potyviridae.g__Tritimovirus,0.00018625326925612724,0.0001651090857503163
k__Viroids.f__Pospiviroidae.g__Coleviroid,0.000276297026813605,0.0
k__Viruses.f__Papillomaviridae.g__Dyopipapillomavirus,0.0002038046893315151,0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Cobetia,0.0003038279902867681,0.00014611950224602298
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Ammonifex,0.00010709663306263356,7.936718740614414e-05
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Tsukamurellaceae.g__Tsukamurella,0.000496110886986658,7.775580127124366e-06
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Cryomorphaceae.g__Owenweeksia,0.0005318400411145833,0.00031538764812893077
k__Bacteria.o__Haloplasmatales.f__Haloplasmataceae.g__Haloplasma,0.00027216737948953075,0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfosarcina,0.0004465255679830394,0.0003175535013684853
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Siccibacter,0.00029514971022810444,0.00033417024303845964
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Asaia,0.0003663406524243865,0.0007971306386219811
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodobiaceae.g__Parvibaculum,0.00021816191752025097,0.0013978654735045718
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Neosynechococcus,0.0003535166908317763,0.0003519520962264915
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Zymomonas,0.00025371041469646026,0.0005557404456923936
